"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","ecoregion"
"670",664832,664832,700223,"Species","Rhinobatos productus","Ayres, 1854",271608,TRUE,"NT",26,2,"Chordata","Rajiformes","Rhinobatidae","Rhinobatos","Rhinobatos productus","Elasmobranchii","Magdalena Transition"
"671",664917,664917,503762,"Species","Rhinoptera steindachneri","Evermann & Jenkins, 1891",271498,TRUE,"NT",8,2,"Chordata","Myliobatiformes","Myliobatidae","Rhinoptera","Rhinoptera steindachneri","Elasmobranchii","Magdalena Transition"
"672",664961,664961,503888,"Species","Rhizoprionodon longurio","(Jordan & Gilbert, 1882)",271327,TRUE,"DD",7,1,"Chordata","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","Rhizoprionodon longurio","Elasmobranchii","Magdalena Transition"
"673",665516,665516,504811,"Species","Rocinela aries","Schioedte & Meinert",NA,NA,NA,1,1,"Arthropoda","Isopoda","Aegidae","Rocinela","Rocinela aries","Malacostraca","Magdalena Transition"
"674",665706,665706,505105,"Species","Rypticus bicolor","Valenciennes, 1846",275957,TRUE,"LC",25,2,"Chordata","Perciformes","Serranidae","Rypticus","Rypticus bicolor","Actinopteri","Magdalena Transition"
"675",665711,665711,505105,"Species","Rypticus nigripinnis","Gill, 1861",275961,TRUE,"LC",5,2,"Chordata","Perciformes","Serranidae","Rypticus","Rypticus nigripinnis","Actinopteri","Magdalena Transition"
"676",666814,666814,700357,"Species","Scarus ghobban","Forsskål, 1775",219127,TRUE,"LC",1,1,"Chordata","Perciformes","Scaridae","Scarus","Scarus ghobban","Actinopteri","Magdalena Transition"
"677",667377,667377,507935,"Species","Scomber japonicus","Houttuyn, 1782",127022,TRUE,"LC",39,2,"Chordata","Perciformes","Scombridae","Scomber","Scomber japonicus","Actinopteri","Magdalena Transition"
"678",667399,667399,758817,"Species","Scomberomorus sierra","Jordan & Starks, 1895",273821,TRUE,"LC",14,2,"Chordata","Perciformes","Scombridae","Scomberomorus","Scomberomorus sierra","Actinopteri","Magdalena Transition"
"679",667409,667409,771662,"Species","Scopelarchoides nicholsi","Parr, 1929",275617,NA,NA,5,1,"Chordata","Aulopiformes","Scopelarchidae","Scopelarchoides","Scopelarchoides nicholsi","Actinopteri","Magdalena Transition"
"680",667449,667449,758838,"Species","Scorpaena afuerae","Hildebrand, 1946",274696,TRUE,"LC",1,1,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaena","Scorpaena afuerae","Actinopteri","Magdalena Transition"
"681",667482,667482,758838,"Species","Scorpaena russula","Jordan & Bollman, 1890",274735,TRUE,"LC",4,2,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaena","Scorpaena russula","Actinopteri","Magdalena Transition"
"682",667496,667496,700418,"Species","Scorpaenodes xyris","(Jordan & Gilbert, 1882)",274756,TRUE,"LC",1,1,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaenodes","Scorpaenodes xyris","Actinopteri","Magdalena Transition"
"683",667847,667847,758956,"Species","Selar crumenophthalmus","(Bloch, 1793)",159646,NA,NA,2,1,"Chordata","Perciformes","Carangidae","Selar","Selar crumenophthalmus","Actinopteri","Magdalena Transition"
"684",667852,667852,758969,"Species","Selene brevoortii","(Gill, 1863)",273283,TRUE,"LC",4,2,"Chordata","Perciformes","Carangidae","Selene","Selene brevoortii","Actinopteri","Magdalena Transition"
"685",667854,667854,758969,"Species","Selene peruviana","(Guichenot, 1866)",273286,TRUE,"LC",7,2,"Chordata","Perciformes","Carangidae","Selene","Selene peruviana","Actinopteri","Magdalena Transition"
"686",667922,667922,777051,"Species","Semicossyphus pulcher","(Ayres, 1854)",282753,TRUE,"VU",6,2,"Chordata","Perciformes","Labridae","Semicossyphus","Semicossyphus pulcher","Actinopteri","Magdalena Transition"
"687",668147,668147,769018,"Species","Seriola lalandi","Valenciennes, 1833",218436,NA,NA,9,1,"Chordata","Perciformes","Carangidae","Seriola","Seriola lalandi","Actinopteri","Magdalena Transition"
"688",668228,668228,759106,"Species","Serranus psittacinus","Valenciennes, 1846",273904,TRUE,"LC",3,2,"Chordata","Perciformes","Serranidae","Serranus","Serranus psittacinus","Actinopteri","Magdalena Transition"
"689",668631,668631,771783,"Species","Simnialena rufa","(G. B. Sowerby I, 1832)",430998,NA,NA,1,1,"Mollusca","Littorinimorpha","Ovulidae","Simnialena","Simnialena rufa","Gastropoda","Magdalena Transition"
"690",669576,669576,512010,"Species","Sphoeroides annulatus","(Jenyns, 1842)",275272,TRUE,"LC",63,2,"Chordata","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","Actinopteri","Magdalena Transition"
"691",669583,669583,512010,"Species","Sphoeroides lobatus","(Steindachner, 1870)",275279,TRUE,"LC",12,2,"Chordata","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides lobatus","Actinopteri","Magdalena Transition"
"692",669605,669605,759716,"Species","Sphyraena ensis","Jordan & Gilbert, 1882",273979,TRUE,"LC",8,2,"Chordata","Perciformes","Sphyraenidae","Sphyraena","Sphyraena ensis","Actinopteri","Magdalena Transition"
"693",669610,669610,759716,"Species","Sphyraena idiastes","Heller & Snodgrass, 1903",273981,TRUE,"LC",1,1,"Chordata","Perciformes","Sphyraenidae","Sphyraena","Sphyraena idiastes","Actinopteri","Magdalena Transition"
"694",669633,669633,669623,"Species","Sphyrna tiburo","(Linnaeus, 1758)",158517,TRUE,"LC",4,1,"Chordata","Carcharhiniformes","Sphyrnidae","Sphyrna","Sphyrna tiburo","Elasmobranchii","Magdalena Transition"
"695",670090,670090,700668,"Species","Squatina californica","Ayres, 1859",271667,TRUE,"NT",3,1,"Chordata","Squatiniformes","Squatinidae","Squatina","Squatina californica","Elasmobranchii","Magdalena Transition"
"696",670310,670310,513102,"Species","Stegastes flavilatus","(Gill, 1862)",276668,TRUE,"LC",1,1,"Chordata","Perciformes","Pomacentridae","Stegastes","Stegastes flavilatus","Actinopteri","Magdalena Transition"
"697",670322,670322,513102,"Species","Stegastes rectifraenum","(Gill, 1862)",276680,TRUE,"LC",5,1,"Chordata","Perciformes","Pomacentridae","Stegastes","Stegastes rectifraenum","Actinopteri","Magdalena Transition"
"698",670323,670323,513102,"Species","Stegastes redemptus","(Heller & Snodgrass, 1903)",276681,TRUE,"VU",1,1,"Chordata","Perciformes","Pomacentridae","Stegastes","Stegastes redemptus","Actinopteri","Magdalena Transition"
"699",670947,670947,514261,"Species","Stomachetosella abyssicola","Osburn, 1952",470596,NA,NA,1,1,"Bryozoa","Cheilostomatida","Stomachetosellidae","Stomachetosella","Stomachetosella abyssicola","Gymnolaemata","Magdalena Transition"
"700",670975,670975,455048,"Order","Stomatopoda","Latreille, 1817",14355,NA,NA,3,1,"Arthropoda","Stomatopoda",NA,NA,NA,"Malacostraca","Magdalena Transition"
"701",671594,671594,760496,"Species","Sufflamen verres","(Gilbert & Starks, 1904)",276853,TRUE,"LC",6,2,"Chordata","Tetraodontiformes","Balistidae","Sufflamen","Sufflamen verres","Actinopteri","Magdalena Transition"
"702",671664,671664,700835,"Species","Syacium latifrons","(Jordan & Gilbert, 1882)",275840,TRUE,"LC",1,1,"Chordata","Pleuronectiformes","Paralichthyidae","Syacium","Syacium latifrons","Actinopteri","Magdalena Transition"
"703",671670,671670,700835,"Species","Syacium ovale","(Günther, 1864)",275843,TRUE,"LC",15,3,"Chordata","Pleuronectiformes","Paralichthyidae","Syacium","Syacium ovale","Actinopteri","Magdalena Transition"
"704",671791,671791,760563,"Species","Symphurus atricaudus","(Jordan & Gilbert, 1880)",274234,TRUE,"LC",32,3,"Chordata","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus atricaudus","Actinopteri","Magdalena Transition"
"705",671847,671847,760563,"Species","Symphurus williamsi","Jordan & Culver, 1895",274284,TRUE,"LC",1,1,"Chordata","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus williamsi","Actinopteri","Magdalena Transition"
"706",672225,672225,700896,"Species","Synodus evermanni","Jordan & Bollman, 1890",272124,TRUE,"LC",9,2,"Chordata","Aulopiformes","Synodontidae","Synodus","Synodus evermanni","Actinopteri","Magdalena Transition"
"707",672234,672234,700896,"Species","Synodus lacertinus","Gilbert, 1890",272130,TRUE,"LC",9,2,"Chordata","Aulopiformes","Synodontidae","Synodus","Synodus lacertinus","Actinopteri","Magdalena Transition"
"708",672235,672235,700896,"Species","Synodus lucioceps","(Ayres, 1855)",272132,TRUE,"LC",34,2,"Chordata","Aulopiformes","Synodontidae","Synodus","Synodus lucioceps","Actinopteri","Magdalena Transition"
"709",672243,672243,700896,"Species","Synodus scituliceps","Jordan & Gilbert, 1882",272139,TRUE,"LC",27,2,"Chordata","Aulopiformes","Synodontidae","Synodus","Synodus scituliceps","Actinopteri","Magdalena Transition"
"710",672244,672244,700896,"Species","Synodus sechurae","Hildebrand, 1946",272140,TRUE,"LC",5,1,"Chordata","Aulopiformes","Synodontidae","Synodus","Synodus sechurae","Actinopteri","Magdalena Transition"
"711",673373,673373,773234,"Species","Tetraclita rubescens","Nilsson-Cantell, 1931",882213,NA,NA,1,1,"Arthropoda","Sessilia","Tetraclitidae","Tetraclita","Tetraclita rubescens",NA,"Magdalena Transition"
"712",673709,673709,761239,"Species","Thalassoma lucasanum","(Gill, 1862)",273584,TRUE,"LC",1,1,"Chordata","Perciformes","Labridae","Thalassoma","Thalassoma lucasanum","Actinopteri","Magdalena Transition"
"713",674162,674162,519480,"Species","Thunnus albacares","(Bonnaterre, 1788)",127027,TRUE,"NT",7,3,"Chordata","Perciformes","Scombridae","Thunnus","Thunnus albacares","Actinopteri","Magdalena Transition"
"714",674745,674745,520492,"Species","Trachinotus kennedyi","Steindachner, 1876",273292,TRUE,"LC",8,2,"Chordata","Perciformes","Carangidae","Trachinotus","Trachinotus kennedyi","Actinopteri","Magdalena Transition"
"715",674747,674747,520492,"Species","Trachinotus paitensis","Cuvier, 1832",273296,TRUE,"LC",55,2,"Chordata","Perciformes","Carangidae","Trachinotus","Trachinotus paitensis","Actinopteri","Magdalena Transition"
"716",674748,674748,520492,"Species","Trachinotus rhodopus","Gill, 1863",273297,TRUE,"LC",11,2,"Chordata","Perciformes","Carangidae","Trachinotus","Trachinotus rhodopus","Actinopteri","Magdalena Transition"
"717",674771,674771,520553,"Species","Trachurus symmetricus","(Ayres, 1855)",273305,TRUE,"LC",8,2,"Chordata","Perciformes","Carangidae","Trachurus","Trachurus symmetricus","Actinopteri","Magdalena Transition"
"718",676762,676762,523690,"Species","Umbrina analis","Günther, 1868",273793,TRUE,"LC",2,2,"Chordata","Perciformes","Sciaenidae","Umbrina","Umbrina analis","Actinopteri","Magdalena Transition"
"719",676890,676890,701276,"Species","Upogebia dawsoni","Williams, 1986",477906,NA,NA,2,1,"Arthropoda","Decapoda","Upogebiidae","Upogebia","Upogebia dawsoni","Malacostraca","Magdalena Transition"
"720",676975,676975,762543,"Species","Urobatis concentricus","Osburn & Nichols, 1916",283084,TRUE,"DD",2,2,"Chordata","Myliobatiformes","Urotrygonidae","Urobatis","Urobatis concentricus","Elasmobranchii","Magdalena Transition"
"721",677109,677109,762574,"Species","Urotrygon chilensis","(Günther, 1872)",283115,TRUE,"DD",11,2,"Chordata","Myliobatiformes","Urotrygonidae","Urotrygon","Urotrygon chilensis","Elasmobranchii","Magdalena Transition"
"722",677111,677111,762574,"Species","Urotrygon munda","Gill, 1863",283118,TRUE,"DD",23,2,"Chordata","Myliobatiformes","Urotrygonidae","Urotrygon","Urotrygon munda","Elasmobranchii","Magdalena Transition"
"723",677115,677115,762574,"Species","Urotrygon rogersi","(Jordan & Starks, 1895)",283122,TRUE,"DD",7,2,"Chordata","Myliobatiformes","Urotrygonidae","Urotrygon","Urotrygon rogersi","Elasmobranchii","Magdalena Transition"
"724",677848,677848,677845,"Species","Vinciguerria lucetia","(Garman, 1899)",274961,NA,NA,30,2,"Chordata","Stomiiformes","Phosichthyidae","Vinciguerria","Vinciguerria lucetia","Actinopteri","Magdalena Transition"
"725",678187,678187,525733,"Species","Xanthichthys mento","(Jordan & Gilbert, 1882)",276247,TRUE,"LC",1,1,"Chordata","Tetraodontiformes","Balistidae","Xanthichthys","Xanthichthys mento","Actinopteri","Magdalena Transition"
"726",678257,678257,777171,"Species","Xenichthys xanti","Gill, 1863",283177,TRUE,"LC",2,1,"Chordata","Perciformes","Haemulidae","Xenichthys","Xenichthys xanti","Actinopteri","Magdalena Transition"
"727",678262,678262,777172,"Species","Xenistius californiensis","(Steindachner, 1876)",283178,TRUE,"LC",28,2,"Chordata","Perciformes","Haemulidae","Xenistius","Xenistius californiensis","Actinopteri","Magdalena Transition"
"728",678485,678485,678481,"Species","Xyrichtys mundiceps","Gill, 1862",273604,TRUE,"LC",1,1,"Chordata","Perciformes","Labridae","Xyrichtys","Xyrichtys mundiceps","Actinopteri","Magdalena Transition"
"729",678499,678499,777183,"Species","Xystreurys liolepis","Jordan & Gilbert, 1880",283199,TRUE,"LC",31,2,"Chordata","Pleuronectiformes","Paralichthyidae","Xystreurys","Xystreurys liolepis","Actinopteri","Magdalena Transition"
"730",678604,678604,763130,"Species","Zalieutes elater","(Jordan & Gilbert, 1882)",283203,TRUE,"LC",7,2,"Chordata","Lophiiformes","Ogcocephalidae","Zalieutes","Zalieutes elater","Actinopteri","Magdalena Transition"
"731",678626,678626,777191,"Species","Zapteryx exasperata","(Jordan & Gilbert, 1880)",283213,TRUE,"DD",21,2,"Chordata","Rajiformes","Rhinobatidae","Zapteryx","Zapteryx exasperata","Elasmobranchii","Magdalena Transition"
"732",695213,695213,395432,"Species","Ablennes hians","(Valenciennes, 1846)",159246,NA,NA,1,1,"Chordata","Beloniformes","Belonidae","Ablennes","Ablennes hians","Actinopteri","Magdalena Transition"
"733",695223,695223,695219,"Species","Abudefduf troschelii","(Gill, 1862)",273702,TRUE,"LC",11,2,"Chordata","Perciformes","Pomacentridae","Abudefduf","Abudefduf troschelii","Actinopteri","Magdalena Transition"
"734",695227,695227,395600,"Species","Abyssocucumis abyssorum","(Théel, 1886)",124597,NA,NA,1,1,"Echinodermata","Dendrochirotida","Cucumariidae","Abyssocucumis","Abyssocucumis abyssorum","Holothuroidea","Magdalena Transition"
"735",695357,695357,779748,"Species","Agassizia scrobiculata","Valenciennes, 1846",513095,NA,NA,1,1,"Echinodermata","Spatangoida","Prenasteridae","Agassizia","Agassizia scrobiculata","Echinoidea","Magdalena Transition"
"736",695711,695711,602571,"Species","Arene fricki","(Crosse, 1865)",574877,NA,NA,1,1,"Mollusca",NA,"Areneidae","Arene","Arene fricki","Gastropoda","Magdalena Transition"
"737",695719,695719,405907,"Species","Argonauta nouryi","Lorois, 1852",341786,TRUE,"LC",2,1,"Mollusca","Octopoda","Argonautidae","Argonauta","Argonauta nouryi","Cephalopoda","Magdalena Transition"
"738",695787,695787,695798,"Genus","Astropecten","Gray, 1840",123245,NA,NA,1,1,"Echinodermata","Paxillosida","Astropectinidae","Astropecten",NA,"Asteroidea","Magdalena Transition"
"739",695791,695791,695787,"Species","Astropecten armatus","Gray, 1840",292851,NA,NA,2,1,"Echinodermata","Paxillosida","Astropectinidae","Astropecten","Astropecten armatus","Asteroidea","Magdalena Transition"
"740",695877,695877,604839,"Species","Balanus trigonus","Darwin, 1854",106223,NA,NA,1,1,"Arthropoda","Sessilia","Balanidae","Balanus","Balanus trigonus",NA,"Magdalena Transition"
"741",695997,695997,695996,"Species","Bodianus diplotaenia","(Gill, 1862)",273527,TRUE,"LC",2,1,"Chordata","Perciformes","Labridae","Bodianus","Bodianus diplotaenia","Actinopteri","Magdalena Transition"
"742",696229,696229,696227,"Species","Caranx caballus","Günther, 1868",273271,TRUE,"LC",5,2,"Chordata","Perciformes","Carangidae","Caranx","Caranx caballus","Actinopteri","Magdalena Transition"
"743",696230,696230,696227,"Species","Caranx caninus","Günther, 1867",273272,TRUE,"LC",14,2,"Chordata","Perciformes","Carangidae","Caranx","Caranx caninus","Actinopteri","Magdalena Transition"
"744",696267,696267,769802,"Species","Caretta caretta","(Linnaeus, 1758)",137205,TRUE,"EN",77,14,"Chordata","Testudines","Cheloniidae","Caretta","Caretta caretta","Reptilia","Magdalena Transition"
"745",696375,696375,696370,"Species","Cerithium gemmatum","Hinds, 1844",574962,NA,NA,4,1,"Mollusca","Caenogastropoda incertae sedis","Cerithiidae","Cerithium","Cerithium gemmatum","Gastropoda","Magdalena Transition"
"746",696378,696378,696370,"Species","Cerithium maculosum","Kiener, 1841",574963,NA,NA,1,1,"Mollusca","Caenogastropoda incertae sedis","Cerithiidae","Cerithium","Cerithium maculosum","Gastropoda","Magdalena Transition"
"747",696387,696387,778804,"Infraorder","Cetacea","Brisson, 1762",2688,NA,NA,140,17,"Chordata","Cetartiodactyla",NA,NA,NA,"Mammalia","Magdalena Transition"
"748",696432,696432,769803,"Species","Chelonia mydas","(Linnaeus, 1758)",137206,TRUE,"EN",15,2,"Chordata","Testudines","Cheloniidae","Chelonia","Chelonia mydas","Reptilia","Magdalena Transition"
"749",696691,696691,696678,"Species","Conus fergusoni","G. B. Sowerby II, 1873",426496,TRUE,"LC",1,1,"Mollusca","Neogastropoda","Conidae","Conus","Conus fergusoni","Gastropoda","Magdalena Transition"
"750",696699,696699,696678,"Species","Conus nux","Broderip, 1833",428223,TRUE,"LC",1,1,"Mollusca","Neogastropoda","Conidae","Conus","Conus nux","Gastropoda","Magdalena Transition"
"751",696831,696831,696825,"Species","Crucibulum spinosum","(G. B. Sowerby I, 1824)",397064,NA,NA,1,1,"Mollusca","Littorinimorpha","Calyptraeidae","Crucibulum","Crucibulum spinosum","Gastropoda","Magdalena Transition"
"752",696979,696979,696975,"Species","Dasyatis longa","(Garman, 1880)",271441,TRUE,"DD",3,1,"Chordata","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis longa","Elasmobranchii","Magdalena Transition"
"753",697012,697012,697011,"Species","Dendrophyllia californica","Durham, 1947",286965,NA,NA,3,3,"Cnidaria","Scleractinia","Dendrophylliidae","Dendrophyllia","Dendrophyllia californica","Anthozoa","Magdalena Transition"
"754",697025,697025,773106,"Species","Dermatolepis dermatolepis","(Boulenger, 1895)",276919,TRUE,"LC",1,1,"Chordata","Perciformes","Serranidae","Dermatolepis","Dermatolepis dermatolepis","Actinopteri","Magdalena Transition"
"755",697180,697180,436251,"Species","Dosinia ponderosa","(Gray, 1838)",507563,NA,NA,1,1,"Mollusca","Veneroida","Veneridae","Dosinia","Dosinia ponderosa","Bivalvia","Magdalena Transition"
"756",697277,697277,745175,"Species","Encope micropora","L. Agassiz, 1841",513258,NA,NA,2,1,"Echinodermata","Clypeasteroida","Mellitidae","Encope","Encope micropora","Echinoidea","Magdalena Transition"
"757",697319,697319,439446,"Species","Epinephelus fasciatus","(Forsskål, 1775)",218207,TRUE,"LC",1,1,"Chordata","Perciformes","Serranidae","Epinephelus","Epinephelus fasciatus","Actinopteri","Magdalena Transition"
