"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","gisd","hab","ecoregion"
"2655",666099,666099,763873,"Species","Salvatoria longiarticulata","(Nogueira, San Martin & Amaral, 2001)",NA,3,1,"Annelida","Phyllodocida","Syllidae","Salvatoria","Polychaeta","Salvatoria longiarticulata",NA,NA,NA,NA,"Southeastern Brazil"
"2656",666160,666160,666156,"Species","Sapphirina angusta","Dana, 1849",129041,3,1,"Arthropoda","Poecilostomatoida","Sapphirinidae","Sapphirina",NA,"Sapphirina angusta",NA,NA,NA,NA,"Southeastern Brazil"
"2657",666170,666170,505893,"Subspecies","Sapphirina nigromaculata scarlata","Claus, 1863",NA,5,1,"Arthropoda","Poecilostomatoida","Sapphirinidae","Sapphirina","Maxillopoda","Sapphirina nigromaculata",NA,NA,NA,NA,"Southeastern Brazil"
"2658",666173,666173,666172,"Subspecies","Sapphirina opalina darwini","Dana, 1849",NA,1,1,"Arthropoda","Poecilostomatoida","Sapphirinidae","Sapphirina","Maxillopoda","Sapphirina opalina",NA,NA,NA,NA,"Southeastern Brazil"
"2659",666175,666175,666156,"Species","Sapphirina stellata","Giesbrecht, 1891",129060,2,1,"Arthropoda","Poecilostomatoida","Sapphirinidae","Sapphirina",NA,"Sapphirina stellata",NA,NA,NA,NA,"Southeastern Brazil"
"2660",666239,666239,758484,"Species","Sardinella aurita","Valenciennes, 1847",126422,4,3,"Chordata","Clupeiformes","Clupeidae","Sardinella","Actinopteri","Sardinella aurita",NA,NA,NA,NA,"Southeastern Brazil"
"2661",666324,666324,506058,"Species","Sargassum hystrix","J.Agardh, 1847",373201,31,1,"Ochrophyta","Fucales","Sargassaceae","Sargassum","Phaeophyceae","Sargassum hystrix",NA,NA,NA,NA,"Southeastern Brazil"
"2662",666419,666419,758511,"Species","Sargocentron bullisi","(Woods, 1955)",272206,1,1,"Chordata","Beryciformes","Holocentridae","Sargocentron","Actinopteri","Sargocentron bullisi",NA,NA,NA,NA,"Southeastern Brazil"
"2663",666476,666476,427304,"Genus","Sarsia","Lesson, 1843",117070,1,1,"Cnidaria","Anthoathecata","Corynidae","Sarsia","Hydrozoa",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2664",666549,666549,758529,"Species","Saurida brasiliensis","Norman, 1935",158756,21,4,"Chordata","Aulopiformes","Synodontidae","Saurida","Actinopteri","Saurida brasiliensis",NA,NA,NA,NA,"Southeastern Brazil"
"2665",666550,666550,758529,"Species","Saurida caribbaea","Breder, 1927",158757,63,4,"Chordata","Aulopiformes","Synodontidae","Saurida","Actinopteri","Saurida caribbaea",NA,NA,NA,NA,"Southeastern Brazil"
"2666",666758,666758,758608,"Species","Scaphocalanus curtus","(Farran, 1926)",104792,2,1,"Arthropoda","Calanoida","Scolecitrichidae","Scaphocalanus",NA,"Scaphocalanus curtus",NA,NA,NA,NA,"Southeastern Brazil"
"2667",666790,666790,769011,"Species","Scartella cristata","(Linnaeus, 1758)",126782,12,1,"Chordata","Perciformes","Blenniidae","Scartella","Actinopteri","Scartella cristata",TRUE,"LC",NA,NA,"Southeastern Brazil"
"2668",667226,667226,758754,"Species","Scolaricia papillifera","Nonato, 1981",NA,1,1,"Annelida","Orbiniida","Orbiniidae","Scolaricia","Polychaeta","Scolaricia papillifera",NA,NA,NA,NA,"Southeastern Brazil"
"2669",667240,667240,758763,"Species","Scolecithricella dentata","(Giesbrecht, 1893)",104807,3,1,"Arthropoda","Calanoida","Scolecitrichidae","Scolecithricella",NA,"Scolecithricella dentata",NA,NA,NA,NA,"Southeastern Brazil"
"2670",667270,667270,507757,"Species","Scolelepis goodbodyi","(Jones, 1962)",863012,93,2,"Annelida","Spionida","Spionidae","Scolelepis","Polychaeta","Scolelepis goodbodyi",NA,NA,NA,NA,"Southeastern Brazil"
"2671",667377,667377,507935,"Species","Scomber japonicus","Houttuyn, 1782",127022,6,2,"Chordata","Perciformes","Scombridae","Scomber","Actinopteri","Scomber japonicus",TRUE,"LC",NA,NA,"Southeastern Brazil"
"2672",667457,667457,758838,"Species","Scorpaena brasiliensis","Cuvier, 1829",159562,20,4,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaena","Actinopteri","Scorpaena brasiliensis",NA,NA,NA,NA,"Southeastern Brazil"
"2673",667460,667460,758838,"Species","Scorpaena dispar","Longley & Hildebrand, 1940",274706,9,3,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaena","Actinopteri","Scorpaena dispar",NA,NA,NA,NA,"Southeastern Brazil"
"2674",667468,667468,758838,"Species","Scorpaena isthmensis","Meek & Hildebrand, 1928",274718,18,3,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaena","Actinopteri","Scorpaena isthmensis",NA,NA,NA,NA,"Southeastern Brazil"
"2675",667480,667480,758838,"Species","Scorpaena plumieri","Bloch, 1789",159564,17,4,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaena","Actinopteri","Scorpaena plumieri",NA,NA,NA,NA,"Southeastern Brazil"
"2676",667490,667490,700418,"Species","Scorpaenodes caribbaeus","Meek & Hildebrand, 1928",274743,3,1,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaenodes","Actinopteri","Scorpaenodes caribbaeus",NA,NA,NA,NA,"Southeastern Brazil"
"2677",667494,667494,700418,"Species","Scorpaenodes tredecimspinosus","(Metzelaar, 1919)",274754,4,2,"Chordata","Scorpaeniformes","Scorpaenidae","Scorpaenodes","Actinopteri","Scorpaenodes tredecimspinosus",NA,NA,NA,NA,"Southeastern Brazil"
"2678",667587,667587,508395,"Species","Scyliorhinus haeckelii","(Miranda Ribeiro, 1907)",271372,2,1,"Chordata","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Elasmobranchii","Scyliorhinus haeckelii",TRUE,"DD",NA,NA,"Southeastern Brazil"
"2679",667778,667778,770429,"Species","Sebdenia flabellata","(J.Agardh) P.G.Parkinson, 1980",213983,18,2,"Rhodophyta","Sebdeniales","Sebdeniaceae","Sebdenia","Florideophyceae","Sebdenia flabellata",NA,NA,NA,NA,"Southeastern Brazil"
"2680",667787,667787,780189,"Species","Sediliopsis riosi","Tippett, 1995",434885,11,2,"Mollusca","Neogastropoda","Pseudomelatomidae","Sediliopsis","Gastropoda","Sediliopsis riosi",NA,NA,NA,NA,"Southeastern Brazil"
"2681",667801,667801,508823,"Species","Seguenzia hapala","Woodring, 1928",419402,17,1,"Mollusca",NA,"Seguenziidae","Seguenzia","Gastropoda","Seguenzia hapala",NA,NA,NA,NA,"Southeastern Brazil"
"2682",667847,667847,758956,"Species","Selar crumenophthalmus","(Bloch, 1793)",159646,2,2,"Chordata","Perciformes","Carangidae","Selar","Actinopteri","Selar crumenophthalmus",NA,NA,NA,NA,"Southeastern Brazil"
"2683",667857,667857,758969,"Species","Selene setapinnis","(Mitchill, 1815)",159647,19,5,"Chordata","Perciformes","Carangidae","Selene","Actinopteri","Selene setapinnis",NA,NA,NA,NA,"Southeastern Brazil"
"2684",667860,667860,758969,"Species","Selene vomer","(Linnaeus, 1758)",159649,16,4,"Chordata","Perciformes","Carangidae","Selene","Actinopteri","Selene vomer",NA,NA,NA,NA,"Southeastern Brazil"
"2685",667881,667881,758977,"Species","Semele casali","Doello-Jurado, 1949",507318,2,2,"Mollusca","Cardiida","Semelidae","Semele","Bivalvia","Semele casali",NA,NA,NA,NA,"Southeastern Brazil"
"2686",668147,668147,769018,"Species","Seriola lalandi","Valenciennes, 1833",218436,5,2,"Chordata","Perciformes","Carangidae","Seriola","Actinopteri","Seriola lalandi",NA,NA,NA,NA,"Southeastern Brazil"
"2687",668217,668217,759106,"Species","Serranus atrobranchus","(Cuvier, 1829)",273891,10,2,"Chordata","Perciformes","Serranidae","Serranus","Actinopteri","Serranus atrobranchus",TRUE,"LC",NA,NA,"Southeastern Brazil"
"2688",668227,668227,759106,"Species","Serranus phoebe","Poey, 1851",273903,4,2,"Chordata","Perciformes","Serranidae","Serranus","Actinopteri","Serranus phoebe",TRUE,"LC",NA,NA,"Southeastern Brazil"
"2689",668330,668330,509722,"Genus","Sertularia","Linnaeus, 1758",117234,1,1,"Cnidaria","Leptothecata","Sertulariidae","Sertularia","Hydrozoa",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2690",668449,668449,700521,"Species","Sicyonia laevigata","Stimpson, 1871",377637,5,1,"Arthropoda","Decapoda","Sicyoniidae","Sicyonia","Malacostraca","Sicyonia laevigata",NA,NA,NA,NA,"Southeastern Brazil"
"2691",668498,668498,759221,"Species","Sigalion taquari","Amaral & Nonato, 1984",NA,15,2,"Annelida","Phyllodocida","Sigalionidae","Sigalion","Polychaeta","Sigalion taquari",NA,NA,NA,NA,"Southeastern Brazil"
"2692",668654,668654,775052,"Species","Sinelobus stanfordi","(Richardson, 1901)",247737,1,1,"Arthropoda","Tanaidacea","Tanaididae","Sinelobus","Malacostraca","Sinelobus stanfordi",NA,NA,NA,NA,"Southeastern Brazil"
"2693",668793,668793,510576,"Species","Siphonaria hispida","Hubendick, 1946",533426,1,1,"Mollusca","[unassigned] Pulmonata","Siphonariidae","Siphonaria","Gastropoda","Siphonaria hispida",NA,NA,NA,NA,"Southeastern Brazil"
"2694",669052,669052,759482,"Species","Solariella carvalhoi","Lopes & Cardoso, 1958",419440,5,2,"Mollusca",NA,"Solariellidae","Solariella","Gastropoda","Solariella carvalhoi",NA,NA,NA,NA,"Southeastern Brazil"
"2695",669095,669095,840847,"Species","Solariorbis infracarinatus","(Gabb, 1881)",419665,5,1,"Mollusca","Littorinimorpha","Tornidae","Solariorbis","Gastropoda","Solariorbis infracarinatus",NA,NA,NA,NA,"Southeastern Brazil"
"2696",669099,669099,840847,"Species","Solariorbis shumoi","(Vanatta, 1913)",533445,6,1,"Mollusca","Littorinimorpha","Tornidae",NA,"Gastropoda","Solariorbis shumoi",NA,NA,NA,NA,"Southeastern Brazil"
"2697",669408,669408,511658,"Species","Sphacelaria rigidula","Kützing, 1843",145902,7,2,"Ochrophyta","Sphacelariales","Sphacelariaceae","Sphacelaria","Phaeophyceae","Sphacelaria rigidula",NA,NA,NA,NA,"Southeastern Brazil"
"2698",669465,669465,511794,"Species","Sphaeroma terebrans","Bate, 1866",257081,4,3,"Arthropoda","Isopoda","Sphaeromatidae","Sphaeroma","Malacostraca","Sphaeroma terebrans",NA,NA,NA,NA,"Southeastern Brazil"
"2699",669502,669502,443151,"Genus","Sphaerosyllis","Claparède, 1863",129677,5,1,"Annelida","Phyllodocida","Syllidae","Sphaerosyllis","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2700",669533,669533,669529,"Species","Sphenia fragilis","(H. Adams & A. Adams, 1854)",420973,12,2,"Mollusca","Myoida","Myidae","Sphenia","Bivalvia","Sphenia fragilis",NA,NA,NA,NA,"Southeastern Brazil"
"2701",669589,669589,512010,"Species","Sphoeroides pachygaster","(Müller & Troschel, 1848)",127417,18,3,"Chordata","Tetraodontiformes","Tetraodontidae","Sphoeroides","Actinopteri","Sphoeroides pachygaster",TRUE,"LC",NA,NA,"Southeastern Brazil"
"2702",669593,669593,512010,"Species","Sphoeroides spengleri","(Bloch, 1785)",158935,48,5,"Chordata","Tetraodontiformes","Tetraodontidae","Sphoeroides","Actinopteri","Sphoeroides spengleri",TRUE,"LC",NA,NA,"Southeastern Brazil"
"2703",669594,669594,512010,"Species","Sphoeroides testudineus","(Linnaeus, 1758)",158936,32,4,"Chordata","Tetraodontiformes","Tetraodontidae","Sphoeroides","Actinopteri","Sphoeroides testudineus",TRUE,"LC",NA,NA,"Southeastern Brazil"
"2704",669609,669609,759716,"Species","Sphyraena guachancho","Cuvier, 1829",159814,1,1,"Chordata","Perciformes","Sphyraenidae","Sphyraena","Actinopteri","Sphyraena guachancho",NA,NA,NA,NA,"Southeastern Brazil"
"2705",669623,669623,512110,"Genus","Sphyrna","Rafinesque, 1810",105730,1,1,"Chordata","Carcharhiniformes","Sphyrnidae","Sphyrna","Elasmobranchii",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2706",669633,669633,669623,"Species","Sphyrna tiburo","(Linnaeus, 1758)",158517,3,2,"Chordata","Carcharhiniformes","Sphyrnidae","Sphyrna","Elasmobranchii","Sphyrna tiburo",TRUE,"LC",NA,NA,"Southeastern Brazil"
"2707",669727,669727,512211,"Species","Spio filicornis","(Müller, 1776)",131183,2,1,"Annelida","Spionida","Spionidae","Spio","Polychaeta","Spio filicornis",NA,NA,NA,NA,"Southeastern Brazil"
"2708",669737,669737,759755,"Genus","Spiophanes","Grube, 1860",129626,28,2,"Annelida","Spionida","Spionidae","Spiophanes","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2709",669860,669860,512459,"Species","Spirotropis stirophora","(Watson, 1881)",434903,4,1,"Mollusca","Neogastropoda","Drilliidae","Spirotropis","Gastropoda","Spirotropis stirophora",NA,NA,NA,NA,"Southeastern Brazil"
"2710",670064,670064,759906,"Species","Spyridia hypnoides","(Bory de Saint-Vincent) Papenfuss, 1968",144707,7,2,"Rhodophyta","Ceramiales","Spyridiaceae","Spyridia","Florideophyceae","Spyridia hypnoides",NA,NA,NA,NA,"Southeastern Brazil"
"2711",670077,670077,670065,"Genus","Squalus","Linnaeus, 1758",105782,23,2,"Chordata","Squaliformes","Squalidae","Squalus","Elasmobranchii",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2712",670091,670091,700668,"Species","Squatina dumeril","Lesueur, 1818",158525,2,1,"Chordata","Squatiniformes","Squatinidae","Squatina","Elasmobranchii","Squatina dumeril",TRUE,"DD",NA,NA,"Southeastern Brazil"
"2713",670094,670094,512931,"Genus","Squilla","Fabricius, 1787",136113,3,2,"Arthropoda","Stomatopoda","Squillidae","Squilla","Malacostraca",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2714",670311,670311,513102,"Species","Stegastes fuscus","(Cuvier, 1830)",276669,52,4,"Chordata","Perciformes","Pomacentridae","Stegastes","Actinopteri","Stegastes fuscus",TRUE,"LC",NA,NA,"Southeastern Brazil"
"2715",670324,670324,513102,"Species","Stegastes variabilis","(Castelnau, 1855)",276688,30,4,"Chordata","Perciformes","Pomacentridae","Stegastes","Actinopteri","Stegastes variabilis",NA,NA,NA,NA,"Southeastern Brazil"
"2716",670423,670423,760015,"Species","Stellifer rastrifer","(Jordan, 1889)",276168,8,2,"Chordata","Perciformes","Sciaenidae","Stellifer","Actinopteri","Stellifer rastrifer",TRUE,"LC",NA,NA,"Southeastern Brazil"
"2717",670424,670424,760015,"Species","Stellifer stellifer","(Bloch, 1790)",276169,6,1,"Chordata","Perciformes","Sciaenidae","Stellifer","Actinopteri","Stellifer stellifer",TRUE,"DD",NA,NA,"Southeastern Brazil"
"2718",670435,670435,760021,"Species","Stemonosudis intermedia","(Ege, 1933)",158750,1,1,"Chordata","Aulopiformes","Paralepididae","Stemonosudis","Actinopteri","Stemonosudis intermedia",NA,NA,NA,NA,"Southeastern Brazil"
"2719",670462,670462,848850,"Genus","Stenhelia","Boeck, 1865",115327,5,1,"Arthropoda","Harpacticoida","Miraciidae","Stenhelia",NA,NA,NA,NA,NA,NA,"Southeastern Brazil"
"2720",670482,670482,760043,"Species","Stenocionops spinimanus","(Rathbun, 1892)",421999,2,1,"Arthropoda","Decapoda","Epialtidae","Stenocionops","Malacostraca","Stenocionops spinimanus",NA,NA,NA,NA,"Southeastern Brazil"
"2721",670495,670495,779963,"Species","Stenodrillia horrenda","(Watson, 1886)",420319,1,1,"Mollusca","Neogastropoda","Drilliidae","Stenodrillia","Gastropoda","Stenodrillia horrenda",NA,NA,NA,NA,"Southeastern Brazil"
"2722",670566,670566,842166,"Genus","Stenothoe","Dana, 1852",101770,173,1,"Arthropoda","Amphipoda","Stenothoidae","Stenothoe","Malacostraca",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2723",670641,670641,760097,"Species","Stephanolepis hispidus","(Linnaeus, 1766)",127409,63,5,"Chordata","Tetraodontiformes","Monacanthidae","Stephanolepis","Actinopteri","Stephanolepis hispidus",NA,NA,NA,NA,"Southeastern Brazil"
"2724",670642,670642,760097,"Species","Stephanolepis setifer","(Bennett, 1831)",159500,3,2,"Chordata","Tetraodontiformes","Monacanthidae","Stephanolepis","Actinopteri","Stephanolepis setifer",NA,NA,NA,NA,"Southeastern Brazil"
"2725",670762,670762,670746,"Species","Sterna paradisaea","Pontoppidan, 1763",137165,8,1,"Chordata","Charadriiformes","Sternidae","Sterna","Aves","Sterna paradisaea",TRUE,"LC",NA,NA,"Southeastern Brazil"
"2726",670763,670763,670746,"Species","Sterna sandvicensis","Latham, 1787",137166,3,1,"Chordata","Charadriiformes","Sternidae","Sterna","Aves","Sterna sandvicensis",NA,NA,NA,NA,"Southeastern Brazil"
"2727",670771,670771,NA,NA,"Sternais capillata","Nonato, 1966",331307,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southeastern Brazil"
"2728",670806,670806,759224,"Genus","Sthenelais","Kinberg, 1856",129595,7,3,"Annelida","Phyllodocida","Sigalionidae","Sthenelais","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2729",670982,670982,760234,"Species","Stomias affinis","Günther, 1887",158736,4,2,"Chordata","Stomiiformes","Stomiidae","Stomias","Actinopteri","Stomias affinis",NA,NA,NA,NA,"Southeastern Brazil"
"2730",671004,671004,514344,"Species","Stomotoca atra","L. Agassiz, 1862",221202,1,1,"Cnidaria","Anthoathecata","Pandeidae","Stomotoca","Hydrozoa","Stomotoca atra",NA,NA,NA,NA,"Southeastern Brazil"
"2731",671302,671302,771720,"Species","Strongylura marina","(Walbaum, 1792)",159256,17,4,"Chordata","Beloniformes","Belonidae","Strongylura","Actinopteri","Strongylura marina",TRUE,"LC",NA,NA,"Southeastern Brazil"
"2732",671309,671309,771720,"Species","Strongylura timucu","(Walbaum, 1792)",275987,8,3,"Chordata","Beloniformes","Belonidae","Strongylura","Actinopteri","Strongylura timucu",NA,NA,NA,NA,"Southeastern Brazil"
"2733",671588,671588,760493,"Species","Sudis atrox","Rofen, 1963",158752,1,1,"Chordata","Aulopiformes","Paralepididae","Sudis","Actinopteri","Sudis atrox",NA,NA,NA,NA,"Southeastern Brazil"
"2734",671604,671604,515237,"Species","Sula leucogaster","(Boddaert, 1783)",212597,30,1,"Chordata","Pelecaniformes","Sulidae","Sula","Aves","Sula leucogaster",TRUE,"LC",NA,NA,"Southeastern Brazil"
"2735",671668,671668,700835,"Species","Syacium micrurum","Ranzani, 1842",158877,3,2,"Chordata","Pleuronectiformes","Paralichthyidae","Syacium","Actinopteri","Syacium micrurum",NA,NA,NA,NA,"Southeastern Brazil"
"2736",671671,671671,700835,"Species","Syacium papillosum","(Linnaeus, 1758)",158878,9,3,"Chordata","Pleuronectiformes","Paralichthyidae","Syacium","Actinopteri","Syacium papillosum",NA,NA,NA,NA,"Southeastern Brazil"
"2737",671682,671682,1012006,"Genus","Syllides","Örsted, 1845",129679,2,1,"Annelida","Phyllodocida","Syllidae","Syllides","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2738",671723,671723,515419,"Species","Syllis aciculigrossa","(San Martin, 1990)",NA,1,1,"Annelida","Phyllodocida","Syllidae","Syllis","Polychaeta","Syllis aciculigrossa",NA,NA,NA,NA,"Southeastern Brazil"
"2739",671731,671731,515419,"Species","Syllis cornuta","Rathke, 1843",157583,59,3,"Annelida","Phyllodocida","Syllidae","Syllis","Polychaeta","Syllis cornuta",NA,NA,NA,NA,"Southeastern Brazil"
"2740",671736,671736,515419,"Species","Syllis golfovonensis","Hartmann-Schroder, 1962",238215,1,1,"Annelida","Phyllodocida","Syllidae","Syllis","Polychaeta","Syllis golfovonensis",NA,NA,NA,NA,"Southeastern Brazil"
"2741",671739,671739,515419,"Species","Syllis magellanica","Augener, 1918",NA,9,1,"Annelida","Phyllodocida","Syllidae","Syllis","Polychaeta","Syllis magellanica",NA,NA,NA,NA,"Southeastern Brazil"
"2742",671840,671840,760563,"Species","Symphurus tessellatus","(Quoy & Gaimard, 1824)",274276,8,2,"Chordata","Pleuronectiformes","Cynoglossidae","Symphurus","Actinopteri","Symphurus tessellatus",NA,NA,NA,NA,"Southeastern Brazil"
"2743",671880,671880,745166,"Genus","Symplocostoma","Bastian, 1865",2564,3,1,"Nematoda","Enoplida","Enchelidiidae","Symplocostoma","Enoplea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2744",671890,671890,700865,"Species","Synagrops bellus","(Goode & Bean, 1896)",159584,69,2,"Chordata","Perciformes","Acropomatidae","Synagrops","Actinopteri","Synagrops bellus",NA,NA,NA,NA,"Southeastern Brazil"
"2745",671896,671896,700865,"Species","Synagrops spinosus","Schultz, 1940",159586,90,3,"Chordata","Perciformes","Acropomatidae","Synagrops","Actinopteri","Synagrops spinosus",NA,NA,NA,NA,"Southeastern Brazil"
"2746",672028,672028,760632,"Species","Synaphobranchus brevidorsalis","Günther, 1887",221388,2,2,"Chordata","Anguilliformes","Synaphobranchidae","Synaphobranchus","Actinopteri","Synaphobranchus brevidorsalis",NA,NA,NA,NA,"Southeastern Brazil"
"2747",672049,672049,700881,"Species","Synaptula secreta","Ancona Lopez, 1958",528757,1,1,"Echinodermata","Apodida","Synaptidae","Synaptula","Holothuroidea","Synaptula secreta",NA,NA,NA,NA,"Southeastern Brazil"
"2748",672141,672141,700886,"Species","Syngnathus pelagicus","Linnaeus, 1758",367332,15,4,"Chordata","Syngnathiformes","Syngnathidae","Syngnathus","Actinopteri","Syngnathus pelagicus",NA,NA,NA,NA,"Southeastern Brazil"
"2749",672231,672231,700896,"Species","Synodus intermedius","(Spix & Agassiz, 1829)",158759,6,2,"Chordata","Aulopiformes","Synodontidae","Synodus","Actinopteri","Synodus intermedius",NA,NA,NA,NA,"Southeastern Brazil"
"2750",672245,672245,700896,"Species","Synodus synodus","(Linnaeus, 1758)",126373,11,1,"Chordata","Aulopiformes","Synodontidae","Synodus","Actinopteri","Synodus synodus",NA,NA,NA,NA,"Southeastern Brazil"
"2751",672278,672278,770506,"Genus","Syracosphaera","Lohmann, 1902",115084,1,1,"Haptophyta","Syracosphaerales","Syracosphaeraceae","Syracosphaera","Prymnesiophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2752",672614,672614,672610,"Species","Tectidrilus gabriellae","(Marcus, 1950)",476102,1,1,"Annelida","Haplotaxida","Tubificidae","Tectidrilus","Clitellata","Tectidrilus gabriellae",NA,NA,NA,NA,"Southeastern Brazil"
"2753",672672,672672,772075,"Species","Tedania (Trachytedania) inata","(Ridley, 1881)",NA,3,1,"Porifera","Poecilosclerida","Tedaniidae","Tedania","Demospongiae","Tedania (Trachytedania) inata",NA,NA,NA,NA,"Southeastern Brazil"
"2754",672682,672682,1013992,"Genus","Tegula","Lesson, 1832",413467,1,1,"Mollusca",NA,"Tegulidae","Tegula","Gastropoda",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2755",672735,672735,517157,"Species","Teinostoma goniogyrus","Pilsbry & McGinty, 1945",419676,3,1,"Mollusca","Littorinimorpha","Tornidae","Teinostoma","Gastropoda","Teinostoma goniogyrus",NA,NA,NA,NA,"Southeastern Brazil"
"2756",672852,672852,700949,"Species","Tellina iheringi","Dall, 1900",533478,2,2,"Mollusca","Cardiida","Tellinidae","Tellina","Bivalvia","Tellina iheringi",NA,NA,NA,NA,"Southeastern Brazil"
"2757",673017,673017,760937,"Genus","Temora","Baird, 1850",104241,44,1,"Arthropoda","Calanoida","Temoridae","Temora",NA,NA,NA,NA,NA,NA,"Southeastern Brazil"
"2758",673037,673037,760940,"Species","Temoropia mayumbaensis","Scott T., 1894",104881,2,1,"Arthropoda","Calanoida","Temoridae","Temoropia",NA,"Temoropia mayumbaensis",NA,NA,NA,NA,"Southeastern Brazil"
"2759",673102,673102,777676,"Genus","Terebella","Linnaeus, 1767",129713,1,1,"Annelida","Terebellida","Terebellidae","Terebella","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2760",673107,673107,771481,"Genus","Terebellides","Sars, 1835",129717,21,3,"Annelida","Terebellida","Trichobranchidae","Terebellides","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"2761",673143,673143,700984,"Species","Terebra brasiliensis","(E. A. Smith, 1873)",438794,14,1,"Mollusca","Neogastropoda","Terebridae","Terebra","Gastropoda","Terebra brasiliensis",NA,NA,NA,NA,"Southeastern Brazil"
"2762",673166,673166,700984,"Species","Terebra crassireticula","Simone, 1999",438807,10,1,"Mollusca","Neogastropoda","Terebridae","Terebra","Gastropoda","Terebra crassireticula",NA,NA,NA,NA,"Southeastern Brazil"
"2763",673173,673173,700984,"Species","Terebra doellojuradoi","Carcelles, 1953",438809,1,1,"Mollusca","Neogastropoda","Terebridae","Terebra","Gastropoda","Terebra doellojuradoi",NA,NA,NA,NA,"Southeastern Brazil"
"2764",673381,673381,773234,"Species","Tetraclita stalactifera","(Lamarck, 1818)",421131,107,1,"Arthropoda","Sessilia","Tetraclitidae","Tetraclita",NA,"Tetraclita stalactifera",NA,NA,NA,NA,"Southeastern Brazil"
"2765",673622,673622,771692,"Species","Thalassarche melanophris","(Temminck, 1828)",343995,6,1,"Chordata","Procellariiformes","Diomedeidae","Thalassarche","Aves","Thalassarche melanophris",TRUE,"NT",NA,NA,"Southeastern Brazil"
