"","id","valid_id","parent_id","rank_name","tname","tauthor","records","datasets","phylum","order","family","genus","species","class","worms_id","redlist","status","hab","gisd","ecoregion"
"2195",850798,850798,854812,"Species","Holoshestes heterodon",NA,17,2,"Chordata","Characiformes","Holoshestes",NA,"Holoshestes heterodon","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2196",850800,850800,760150,"Species","Sternarchorhynchus curvirostris",NA,2,2,"Chordata","Gymnotiformes","Apteronotidae","Sternarchorhynchus","Sternarchorhynchus curvirostris","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2197",850827,850827,747901,"Species","Hemibrycon polyodon",NA,2,2,"Chordata","Characiformes","Characidae","Hemibrycon","Hemibrycon polyodon","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2198",850905,850905,749441,"Species","Lebiasina bimaculata",NA,20,3,"Chordata","Characiformes","Lebiasinidae","Lebiasina","Lebiasina bimaculata","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2199",850940,850940,739204,"Species","Astyanax bimaculatus",NA,24,2,"Chordata","Characiformes","Characidae","Astyanax","Astyanax bimaculatus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2200",850973,850973,507394,"Species","Sciaena starksi",NA,1,1,"Chordata","Perciformes","Sciaenidae","Sciaena","Sciaena starksi","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2201",851015,851015,851312,"Species","Brochiloricaria macrodon",NA,4,2,"Chordata","Siluriformes","Loricariidae","Brochiloricaria","Brochiloricaria macrodon","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2202",851084,851084,743146,"Species","Creagrutus holmi",NA,16,2,"Chordata","Characiformes","Characidae","Creagrutus","Creagrutus holmi","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2203",851113,851113,854821,"Species","Attonitus irisae",NA,8,2,"Chordata","Characiformes","Characidae","Attonitus","Attonitus irisae","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2204",851128,851128,854857,"Species","Tahuantinsuyoa chipi",NA,10,2,"Chordata","Perciformes","Cichlidae","Tahuantinsuyoa","Tahuantinsuyoa chipi","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2205",851201,851201,741661,"Species","Charax tectifer",NA,6,2,"Chordata","Characiformes","Characidae","Charax","Charax tectifer","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2206",851312,851312,775737,"Genus","Brochiloricaria","Isbrücker & Nijssen, 1979",2,2,"Chordata","Siluriformes","Loricariidae","Brochiloricaria",NA,"Actinopteri",268597,NA,NA,NA,NA,"Central Peru"
"2207",851350,851350,740241,"Species","Brycon stolzmanni",NA,3,2,"Chordata","Characiformes","Characidae","Brycon","Brycon stolzmanni","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2208",851485,851485,747901,"Species","Hemibrycon jelski",NA,4,2,"Chordata","Characiformes","Characidae","Hemibrycon","Hemibrycon jelski","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2209",851616,851616,741506,"Species","Cetopsis plumbea",NA,4,2,"Chordata","Siluriformes","Cetopsidae","Cetopsis","Cetopsis plumbea","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2210",851736,851736,425885,"Species","Congiopodus kieneri","(Sauvage, 1878)",2,1,"Chordata","Scorpaeniformes","Congiopodidae","Congiopodus","Congiopodus kieneri","Actinopteri",278355,NA,NA,NA,NA,"Central Peru"
"2211",851792,851792,741654,"Genus","Asiphonichthys",NA,2,2,"Chordata","Characiformes","Characidae","Asiphonichthys",NA,"Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2212",851916,851916,738574,"Species","Aphyocharax alburnus","(Günther, 1869)",2,2,"Chordata","Characiformes","Characidae","Aphyocharax","Aphyocharax alburnus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2213",851930,851930,740316,"Species","Bujurquina megalospilus",NA,18,2,"Chordata","Perciformes","Cichlidae","Bujurquina","Bujurquina megalospilus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2214",851998,851998,746100,"Species","Farlowella kneri",NA,2,2,"Chordata","Siluriformes","Loricariidae","Farlowella","Farlowella kneri","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2215",852020,852020,747901,"Species","Hemibrycon huambonicus",NA,8,2,"Chordata","Characiformes","Characidae","Hemibrycon","Hemibrycon huambonicus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2216",852029,852029,743155,"Species","Crenicichla sedentaria",NA,14,2,"Chordata","Perciformes","Cichlidae","Crenicichla","Crenicichla sedentaria","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2217",852212,852212,760000,"Species","Steindachnerina dobula",NA,2,2,"Chordata","Characiformes","Curimatidae","Steindachnerina","Steindachnerina dobula","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2218",852285,852285,776925,"Species","Prochilodus nigricans",NA,14,2,"Chordata","Characiformes","Prochilodontidae","Prochilodus","Prochilodus nigricans","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2219",852403,852403,738637,"Species","Apteronotus albifrons",NA,6,2,"Chordata","Gymnotiformes","Apteronotidae","Apteronotus","Apteronotus albifrons","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2220",852494,852494,754615,"Species","Paragoniates alburnus","Steindachner, 1876",10,2,"Chordata","Characiformes","Characidae","Paragoniates","Paragoniates alburnus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2221",852668,852668,739204,"Species","Astyanax abramis",NA,4,2,"Chordata","Characiformes","Characidae","Astyanax","Astyanax abramis","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2222",852797,852797,427200,"Species","Corydoras panda",NA,3,2,"Chordata","Siluriformes","Callichthyidae","Corydoras","Corydoras panda","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2223",852982,852982,472299,"Species","Moenkhausia simulata",NA,6,2,"Chordata","Characiformes","Characidae","Moenkhausia","Moenkhausia simulata","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2224",853025,853025,750290,"Species","Loricaria carinata",NA,4,2,"Chordata","Siluriformes","Loricariidae","Loricaria","Loricaria carinata","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2225",853048,853048,749089,"Species","Knodus caquetae",NA,3,1,"Chordata","Characiformes","Characidae","Knodus","Knodus caquetae","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2226",853105,853105,854818,"Species","Piabarchus analis",NA,1,1,"Chordata","Characiformes","Characidae","Piabarchus","Piabarchus analis","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2227",853158,853158,757925,"Species","Rhamdia xetequepeque",NA,4,2,"Chordata","Siluriformes","Heptapteridae","Rhamdia","Rhamdia xetequepeque","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2228",853244,853244,855650,"Species","Prosbocia alata","(Brightwell) Sundstrom, 1986",19,1,"Ochrophyta","Rhizosoleniales","Rhizosoleniaceae",NA,"Prosbocia alata","Bacillariophyceae",149168,NA,NA,NA,NA,"Central Peru"
"2229",853251,853251,853758,"Species","Lamontichthys stibaros",NA,4,2,"Chordata","Siluriformes","Loricariidae","Lamontichthys","Lamontichthys stibaros","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2230",853273,853273,759618,"Species","Spatuloricaria puganensis",NA,17,2,"Chordata","Siluriformes","Loricariidae","Spatuloricaria","Spatuloricaria puganensis","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2231",853476,853476,743146,"Species","Creagrutus changae",NA,6,2,"Chordata","Characiformes","Characidae","Creagrutus","Creagrutus changae","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2232",853493,853493,855494,"Species","Xyliphius lepturus",NA,2,2,"Chordata","Siluriformes","Aspredinidae","Xyliphius","Xyliphius lepturus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2233",853555,853555,755853,"Species","Pimelodella gracilis",NA,8,2,"Chordata","Siluriformes","Heptapteridae","Pimelodella","Pimelodella gracilis","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2234",853560,853560,854277,"Species","Acestrocephalus boehlkei",NA,4,2,"Chordata","Characiformes","Characidae","Acestrocephalus","Acestrocephalus boehlkei","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2235",853582,853582,760150,"Species","Sternarchorhynchus taphorni",NA,4,2,"Chordata","Gymnotiformes","Apteronotidae","Sternarchorhynchus","Sternarchorhynchus taphorni","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2236",853608,853608,750290,"Species","Loricaria cataphracta",NA,6,2,"Chordata","Siluriformes","Loricariidae","Loricaria","Loricaria cataphracta","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2237",853750,853750,853907,"Species","Henonemus punctatus",NA,2,2,"Chordata","Siluriformes","Trichomycteridae","Henonemus","Henonemus punctatus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2238",853773,853773,738245,"Species","Ancistrus cirrhosus",NA,4,2,"Chordata","Siluriformes","Loricariidae","Ancistrus","Ancistrus cirrhosus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2239",853795,853795,740245,"Species","Bryconamericus cismontanus",NA,4,2,"Chordata","Characiformes","Characidae","Bryconamericus","Bryconamericus cismontanus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2240",853833,853833,740241,"Species","Brycon moorei",NA,2,2,"Chordata","Characiformes","Characidae","Brycon","Brycon moorei","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2241",853998,853998,754980,"Species","Parodon buckleyi",NA,2,2,"Chordata","Characiformes","Parodontidae","Parodon","Parodon buckleyi","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2242",854018,854018,738245,"Species","Ancistrus temminckii",NA,2,1,"Chordata","Siluriformes","Loricariidae","Ancistrus","Ancistrus temminckii","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2243",854071,854071,739164,"Species","Astroblepus trifasciatus",NA,5,2,"Chordata","Siluriformes","Astroblepidae","Astroblepus","Astroblepus trifasciatus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2244",854078,854078,748603,"Species","Hypostomus emarginatus",NA,20,2,"Chordata","Siluriformes","Loricariidae","Hypostomus","Hypostomus emarginatus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2245",854265,854265,757245,"Species","Pseudohemiodon apithanos",NA,2,2,"Chordata","Siluriformes","Loricariidae","Pseudohemiodon","Pseudohemiodon apithanos","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2246",854289,854289,776303,"Species","Cheilotrema fasciatum","Tschudi, 1846",1,1,"Chordata","Perciformes","Sciaenidae","Cheilotrema","Cheilotrema fasciatum","Actinopteri",293659,NA,NA,NA,NA,"Central Peru"
"2247",854416,854416,738574,"Species","Aphyocharax pusillus",NA,6,2,"Chordata","Characiformes","Characidae","Aphyocharax","Aphyocharax pusillus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2248",854446,854446,1028916,"Genus","Rhinopetitia","Géry, 1964",4,2,"Chordata","Characiformes","Characidae","Rhinopetitia",NA,"Actinopteri",270740,NA,NA,NA,NA,"Central Peru"
"2249",854499,854499,760364,"Species","Sturisoma lyra",NA,2,2,"Chordata","Siluriformes","Loricariidae","Sturisoma","Sturisoma lyra","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2250",854504,854504,497779,"Forma","Proboscia alata f. gracillima","(Brightwell) Sundström, 1896",425,1,"Ochrophyta","Rhizosoleniales","Rhizosoleniaceae","Proboscia","Proboscia alata","Bacillariophyceae",251729,NA,NA,NA,NA,"Central Peru"
"2251",854532,854532,761834,"Species","Trichomycterus barbouri",NA,2,2,"Chordata","Siluriformes","Trichomycteridae","Trichomycterus","Trichomycterus barbouri","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2252",854602,854602,755855,"Species","Pimelodus ornatus",NA,4,2,"Chordata","Siluriformes","Pimelodidae","Pimelodus","Pimelodus ornatus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2253",854625,854625,507394,"Species","Sciaena wieneri","Sauvage, 1883",1,1,"Chordata","Perciformes","Sciaenidae","Sciaena","Sciaena wieneri","Actinopteri",273792,TRUE,"DD",NA,NA,"Central Peru"
"2254",854649,854649,749375,"Species","Lasiancistrus schomburgkii",NA,4,2,"Chordata","Siluriformes","Loricariidae","Lasiancistrus","Lasiancistrus schomburgkii","Actinopterygii",NA,TRUE,"LC",NA,NA,"Central Peru"
"2255",854669,854669,757375,"Species","Pseudotylosurus angusticeps",NA,4,2,"Chordata","Beloniformes","Belonidae","Pseudotylosurus","Pseudotylosurus angusticeps","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2256",854769,854769,855563,"Species","Limatulichthys griseus",NA,8,2,"Chordata","Siluriformes","Loricariidae","Limatulichthys","Limatulichthys griseus","Actinopterygii",NA,NA,NA,NA,NA,"Central Peru"
"2257",855861,855861,737731,"Species","Alomasoma chaetiferum","Zenkevitch, 1958",1,1,"Annelida","Echiuroidea","Bonelliidae","Alomasoma","Alomasoma chaetiferum","Polychaeta",266717,NA,NA,NA,NA,"Central Peru"
"2258",855887,1016874,827104,"Species","Chrysalogonium calomorphum","(Reuss, 1866)",1,1,"Foraminifera","Lagenida","Chrysalogoniidae","Chrysalogonium","Chrysalogonium calomorphum","Foraminifera incertae sedis",582700,NA,NA,NA,NA,"Central Peru"
"2259",858244,858244,747369,"Species","Gyrodinium fusiforme","Kofoid & Swezy, 1921",7,2,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinophyceae",109856,NA,NA,NA,NA,"Central Peru"
"2260",858502,744554,767939,"Species","Dissodium asymmetricum","(Mangin) Loeblich III, 1970",6,1,"Myzozoa","Peridiniales","Protoperidiniaceae","Dissodium","Dissodium asymmetricum","Dinophyceae",110326,NA,NA,NA,NA,"Central Peru"
"2261",858709,858709,798044,"Suborder","Dendrobranchiata","Spence Bate, 1888",2,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca",106669,NA,NA,NA,NA,"Central Peru"
"2262",858720,858720,823528,"Species","Undellopsis marsupialis","(Brandt, 1906) Kofoid & Campbell, 1929",15,1,"Ciliophora","Choreotrichida","Undellidae","Undellopsis","Undellopsis marsupialis","Oligotrichea",427593,NA,NA,NA,NA,"Central Peru"
"2263",859876,859876,777266,"Species","Epiplocyloides brandti",NA,2,1,"Ciliophora","Tintinnida","Epiplocylididae","Epiplocyloides","Epiplocyloides brandti","Spirotrichea",NA,NA,NA,NA,NA,"Central Peru"
"2264",859887,859887,401536,"Species","Amphisolenia rectangulata","Kofoid, 1907",20,1,"Myzozoa","Dinophysiales","Amphisoleniaceae","Amphisolenia","Amphisolenia rectangulata","Dinophyceae",109595,NA,NA,NA,NA,"Central Peru"
"2265",859892,859892,498597,"Species","Protoperidinium fatulipes","(Kofoid, 1907) Balech, 1974",147,1,"Myzozoa","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium fatulipes","Dinophyceae",418150,NA,NA,NA,NA,"Central Peru"
"2266",859894,859894,766185,"Species","Octactis speculum",NA,3,1,"Ochrophyta","Dictyochales","Dictyochaceae","Octactis","Octactis speculum","Dictyochophyceae",NA,NA,NA,NA,NA,"Central Peru"
"2267",859895,859895,483975,"Species","Oxytoxum oxytoxoides",NA,1,1,"Myzozoa","Peridiniales","Oxytoxaceae","Oxytoxum","Oxytoxum oxytoxoides","Dinophyceae",NA,NA,NA,NA,NA,"Central Peru"
"2268",859898,859898,401536,"Species","Amphisolenia complanata","Kofoid & Skogsberg, 1928",1,1,"Myzozoa","Dinophysiales","Amphisoleniaceae","Amphisolenia","Amphisolenia complanata","Dinophyceae",232128,NA,NA,NA,NA,"Central Peru"
"2269",859910,859910,498597,"Species","Protoperidinium minusculum",NA,5,1,"Myzozoa","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium minusculum","Dinophyceae",NA,NA,NA,NA,NA,"Central Peru"
"2270",859913,859913,772218,"Species","Metacylis annulifera","(Ostenfeld & Schmidt) Kofoid & Campbell, 1929",2,1,"Ciliophora","Choreotrichida","Metacylididae","Metacylis","Metacylis annulifera","Oligotrichea",427491,NA,NA,NA,NA,"Central Peru"
"2271",859914,859914,434087,"Variety","Dictyocysta elegans var. lepida",NA,81,1,"Ciliophora","Tintinnida","Dictyocystidae","Dictyocysta","Dictyocysta elegans","Spirotrichea",NA,NA,NA,NA,NA,"Central Peru"
"2272",859919,859919,738008,"Species","Amphidinium minutissima",NA,5,1,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Amphidinium","Amphidinium minutissima","Dinophyceae",NA,NA,NA,NA,NA,"Central Peru"
"2273",859926,859926,439128,"Variety","Entomoneis alata var. alata",NA,380,1,"Ochrophyta","Surirellales","Entomoneidaceae","Entomoneis","Entomoneis alata","Bacillariophyceae",NA,NA,NA,NA,NA,"Central Peru"
"2274",859928,859928,418683,"Subspecies","Ceratium buceros tenue",NA,99,1,"Myzozoa","Peridiniales","Ceratiaceae","Ceratium","Ceratium buceros","Dinophyceae",NA,NA,NA,NA,NA,"Central Peru"
"2275",859929,859929,626345,"Species","Eutintinnus rugosus","Kofoid & Campbell, 1939",304,1,"Ciliophora","Choreotrichida","Tintinnidae","Eutintinnus","Eutintinnus rugosus","Oligotrichea",427548,NA,NA,NA,NA,"Central Peru"
"2276",859942,859942,860180,"Variety","Calciosolenia granii var. closterium","Schiller, 1925",7,1,"Haptophyta","Syracosphaerales","Calciosoleniaceae","Calciosolenia","Calciosolenia granii","Prymnesiophyceae",711767,NA,NA,NA,NA,"Central Peru"
"2277",859943,859943,498117,"Species","Pronoctiluca rostrata","F.J.R.Taylor, 1976",7,1,"Myzozoa","Noctilucales","Protodiniferaceae","Pronoctiluca","Pronoctiluca rostrata","Dinophyceae",233188,NA,NA,NA,NA,"Central Peru"
"2278",859945,859945,621162,"Species","Dinophysis lunula",NA,5,1,"Myzozoa","Dinophysiales","Dinophysiaceae","Dinophysis","Dinophysis lunula","Dinophyceae",NA,NA,NA,NA,NA,"Central Peru"
"2279",859969,859969,503307,"Species","Rhabdonella intermedia",NA,2,1,"Ciliophora","Tintinnida","Rhabdonellidae","Rhabdonella","Rhabdonella intermedia","Spirotrichea",NA,NA,NA,NA,NA,"Central Peru"
"2280",859989,859989,401536,"Species","Amphisolenia bispinosa","Kofoid, 1907",76,1,"Myzozoa","Dinophysiales","Amphisoleniaceae","Amphisolenia","Amphisolenia bispinosa","Dinophyceae",232125,NA,NA,NA,NA,"Central Peru"
"2281",860015,860015,407159,"Species","Asteromphalus brookei","J.W.Bailey",281,1,"Ochrophyta","Asterolamprales","Asterolampraceae","Asteromphalus","Asteromphalus brookei","Bacillariophyceae",418467,NA,NA,NA,NA,"Central Peru"
"2282",860020,860020,440896,"Forma","Eucampia zodiacus f. cylindricornis",NA,12,1,"Ochrophyta","Hemiaulales","Hemiaulaceae","Eucampia","Eucampia zodiacus","Bacillariophyceae",NA,NA,NA,NA,NA,"Central Peru"
"2283",860024,860024,418691,"Subspecies","Ceratium contortum karsteni",NA,509,1,"Myzozoa","Peridiniales","Ceratiaceae","Ceratium","Ceratium contortum","Dinophyceae",NA,NA,NA,NA,NA,"Central Peru"
"2284",860042,860042,418786,"Forma","Ceratium vultur f. japonicum","(Schröder) Wood, 1954",10,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium vultur","Dinophyceae",422725,NA,NA,NA,NA,"Central Peru"
"2285",860050,860050,823153,"Species","Metaphalacroma skogsbergii","L.-S.Tai, 1934",2,1,"Myzozoa","Dinophysiales","Dinophysiaceae","Metaphalacroma","Metaphalacroma skogsbergii","Dinophyceae",231779,NA,NA,NA,NA,"Central Peru"
"2286",860058,860058,519941,"Species","Tintinnopsis buetschlii","Daday, 1887",1,1,"Ciliophora","Choreotrichida","Codonellidae","Tintinnopsis","Tintinnopsis buetschlii","Oligotrichea",341655,NA,NA,NA,NA,"Central Peru"
"2287",860061,860061,418683,"Forma","Ceratium buceros f. claviger",NA,114,1,"Myzozoa","Peridiniales","Ceratiaceae","Ceratium","Ceratium buceros","Dinophyceae",NA,NA,NA,NA,NA,"Central Peru"
"2288",860063,860063,502064,"Species","Pyrocystis lanceolata","Schröder, 1900",12,1,"Myzozoa","Pyrocystales","Pyrocystaceae","Pyrocystis","Pyrocystis lanceolata","Dinophyceae",110330,NA,NA,NA,NA,"Central Peru"
"2289",860092,860092,418744,"Variety","Ceratium massiliense var. massiliense",NA,2,1,"Myzozoa","Peridiniales","Ceratiaceae","Ceratium","Ceratium massiliense","Dinophyceae",NA,NA,NA,NA,NA,"Central Peru"
"2290",860106,860106,586756,"Species","Nitzschia epiphytica","O.Müller, 1905",17,1,"Ochrophyta","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia epiphytica","Bacillariophyceae",614262,NA,NA,NA,NA,"Central Peru"
"2291",860136,860136,496495,"Species","Pontosphaera ovalis","Schiller",1,1,"Haptophyta","Zygodiscales","Pontosphaeraceae","Pontosphaera","Pontosphaera ovalis","Prymnesiophyceae",840388,NA,NA,NA,NA,"Central Peru"
"2292",860143,860143,860605,"Species","Amplectella occidentalis",NA,1,1,"Ciliophora","Tintinnida","Undellidae","Amplectella","Amplectella occidentalis","Spirotrichea",NA,NA,NA,NA,NA,"Central Peru"
"2293",860159,860159,503317,"Species","Rhabdonellopsis intermedia",NA,1,1,"Ciliophora","Tintinnida","Rhabdonellidae","Rhabdonellopsis","Rhabdonellopsis intermedia","Spirotrichea",NA,NA,NA,NA,NA,"Central Peru"
"2294",860163,860163,626345,"Species","Eutintinnus reticulata",NA,2,1,"Ciliophora","Tintinnida","Tintinnidae","Eutintinnus","Eutintinnus reticulata","Spirotrichea",NA,NA,NA,NA,NA,"Central Peru"
