"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","redlist","status","species","hab","gisd","ecoregion"
"125",433185,433185,769806,"Species","Dermochelys coriacea","(Vandelli, 1761)",137209,17,1,"Chordata","Testudines","Dermochelyidae","Dermochelys","Reptilia",TRUE,"VU","Dermochelys coriacea",NA,NA,"Rio Grande"
"126",433234,433234,769385,"Genus","Desmacella","Schmidt, 1870",131898,5,1,"Porifera","Desmacellida","Desmacellidae","Desmacella","Demospongiae",NA,NA,NA,NA,NA,"Rio Grande"
"127",433622,433622,774386,"Species","Diaphanosoma leuchtenbergianum","Fischer, 1854",385288,1,1,"Arthropoda","Diplostraca","Sididae","Diaphanosoma","Branchiopoda",NA,NA,"Diaphanosoma leuchtenbergianum",NA,NA,"Rio Grande"
"128",433659,433659,784120,"Species","Diaphus effulgens","(Goode & Bean, 1896)",126591,2,1,"Chordata","Myctophiformes","Myctophidae","Diaphus","Actinopteri",NA,NA,"Diaphus effulgens",NA,NA,"Rio Grande"
"129",433672,433672,784120,"Species","Diaphus hudsoni","Zurbrigg & Scott, 1976",217693,2,1,"Chordata","Myctophiformes","Myctophidae","Diaphus","Actinopteri",NA,NA,"Diaphus hudsoni",NA,NA,"Rio Grande"
"130",433698,433698,784120,"Species","Diaphus mollis","Tåning, 1928",126595,1,1,"Chordata","Myctophiformes","Myctophidae","Diaphus","Actinopteri",NA,NA,"Diaphus mollis",NA,NA,"Rio Grande"
"131",434877,434877,701274,"Genus","Diplodonta","Bronn, 1831",138621,1,1,"Mollusca",NA,"Ungulinidae","Diplodonta","Bivalvia",NA,NA,NA,NA,NA,"Rio Grande"
"132",435229,435229,744551,"Species","Diplophos taenia","Günther, 1873",127292,1,1,"Chordata","Stomiiformes","Gonostomatidae","Diplophos","Actinopteri",NA,NA,"Diplophos taenia",NA,NA,"Rio Grande"
"133",435346,435346,435337,"Species","Dipturus flavirostris","(Philippi, 1892)",271545,1,1,"Chordata","Rajiformes","Rajidae","Dipturus","Elasmobranchii",NA,NA,"Dipturus flavirostris",NA,NA,"Rio Grande"
"134",435367,435367,435337,"Species","Dipturus trachyderma","(Krefft & Stehmann, 1975)",271562,2,1,"Chordata","Rajiformes","Rajidae","Dipturus","Elasmobranchii",NA,NA,"Dipturus trachyderma",NA,NA,"Rio Grande"
"135",435514,435514,776402,"Species","Discopyge tschudii","Heckel, 1846",280568,1,1,"Chordata","Torpediniformes","Narcinidae","Discopyge","Elasmobranchii",TRUE,"NT","Discopyge tschudii",NA,NA,"Rio Grande"
"136",436522,436522,857621,"Genus","Drilliola","Locard, 1897",137815,1,1,"Mollusca","Neogastropoda","Borsoniidae","Drilliola","Gastropoda",NA,NA,NA,NA,NA,"Rio Grande"
"137",436894,436894,436892,"Species","Dysommina rugosa","Ginsburg, 1951",275497,1,1,"Chordata","Anguilliformes","Synaphobranchidae","Dysommina","Actinopteri",NA,NA,"Dysommina rugosa",NA,NA,"Rio Grande"
"138",437332,437332,437329,"Species","Echiodon cryomargarites","Markle, Williams & Olney, 1983",234602,2,1,"Chordata","Ophidiiformes","Carapidae","Echiodon","Actinopteri",NA,NA,"Echiodon cryomargarites",NA,NA,"Rio Grande"
"139",437712,437712,771702,"Species","Egretta thula","(Molina, 1782)",159116,1,1,"Chordata","Ciconiiformes","Ardeidae","Egretta","Aves",TRUE,"LC","Egretta thula",NA,NA,"Rio Grande"
"140",437985,437985,437978,"Species","Electrona risso","(Cocco, 1829)",126600,1,1,"Chordata","Myctophiformes","Myctophidae","Electrona","Actinopteri",NA,NA,"Electrona risso",NA,NA,"Rio Grande"
"141",438179,438179,438173,"Species","Elops saurus","Linnaeus, 1766",157875,4,2,"Chordata","Elopiformes","Elopidae","Elops","Actinopteri",TRUE,"LC","Elops saurus",NA,NA,"Rio Grande"
"142",438369,438369,768317,"Species","Emiliania huxleyi","(Lohmann) W.W.Hay & H.P.Mohler, 1967",115104,6,2,"Haptophyta","Isochrysidales","Noelaerhabdaceae","Emiliania","Prymnesiophyceae",NA,NA,"Emiliania huxleyi",NA,NA,"Rio Grande"
"143",438416,438416,438411,"Species","Enallopsammia rostrata","(Pourtalès, 1878)",135190,1,1,"Cnidaria","Scleractinia","Dendrophylliidae","Enallopsammia","Anthozoa",NA,NA,"Enallopsammia rostrata",NA,NA,"Rio Grande"
"144",438620,438620,438619,"Species","Engraulis anchoita","Hubbs & Marini, 1935",272284,2,2,"Chordata","Clupeiformes","Engraulidae","Engraulis","Actinopteri",NA,NA,"Engraulis anchoita",NA,NA,"Rio Grande"
"145",438994,438994,438991,"Species","Enteromorpha bulbosa","(Suhr) Montagne, 1846",211671,6,1,"Chlorophyta","Ulvales","Ulvaceae","Enteromorpha","Ulvophyceae",NA,NA,"Enteromorpha bulbosa",NA,NA,"Rio Grande"
"146",439527,439527,439446,"Species","Epinephelus marginatus","(Lowe, 1834)",127036,4,2,"Chordata","Perciformes","Serranidae","Epinephelus","Actinopteri",TRUE,"EN","Epinephelus marginatus",NA,NA,"Rio Grande"
"147",439722,439722,697334,"Species","Epitonium angulatum","(Say, 1831)",160289,1,1,"Mollusca","Caenogastropoda incertae sedis","Epitoniidae","Epitonium","Gastropoda",NA,NA,"Epitonium angulatum",NA,NA,"Rio Grande"
"148",439776,439776,697334,"Species","Epitonium nitidella","(Dall, 1889)",180949,1,1,"Mollusca","Caenogastropoda incertae sedis","Epitoniidae","Epitonium","Gastropoda",NA,NA,"Epitonium nitidella",NA,NA,"Rio Grande"
"149",439912,439912,439898,"Species","Eptatretus menezesi","Mincarone, 2000",279290,15,3,"Chordata","Myxiniformes","Myxinidae","Eptatretus","Myxini",TRUE,"LC","Eptatretus menezesi",NA,NA,"Rio Grande"
"150",440123,440123,771279,"Species","Erodona mactroides","Bosc, 1801",397073,2,2,"Mollusca","Myoida","Erodonidae","Erodona","Bivalvia",NA,NA,"Erodona mactroides",NA,NA,"Rio Grande"
"151",440226,440226,697363,"Species","Ervilia nitens","(Montagu, 1808)",420912,1,1,"Mollusca","Cardiida","Semelidae","Ervilia","Bivalvia",NA,NA,"Ervilia nitens",NA,NA,"Rio Grande"
"152",440238,440238,440235,"Species","Erylus diminutus","Mothes, Lerner & Silva, 1999",170067,2,1,"Porifera","Tetractinellida","Geodiidae","Erylus","Demospongiae",NA,NA,"Erylus diminutus",NA,NA,"Rio Grande"
"153",440244,440244,440235,"Species","Erylus soesti","Mothes & Lerner, 2001",231657,1,1,"Porifera","Tetractinellida","Geodiidae","Erylus","Demospongiae",NA,NA,"Erylus soesti",NA,NA,"Rio Grande"
"154",440310,440310,624688,"Species","Erythrotrichia carnea","(Dillwyn) J.Agardh, 1883",145490,2,1,"Rhodophyta","Erythropeltidales","Erythrotrichiaceae","Erythrotrichia","Compsopogonophyceae",NA,NA,"Erythrotrichia carnea",NA,NA,"Rio Grande"
"155",440670,440670,440668,"Species","Etmopterus bigelowi","Shirai & Tachikawa, 1993",215605,1,1,"Chordata","Squaliformes","Etmopteridae","Etmopterus","Elasmobranchii",TRUE,"LC","Etmopterus bigelowi",NA,NA,"Rio Grande"
"156",440720,440720,697372,"Species","Etropus longimanus","Norman, 1933",275708,2,2,"Chordata","Pleuronectiformes","Paralichthyidae","Etropus","Actinopteri",NA,NA,"Etropus longimanus",NA,NA,"Rio Grande"
"157",440813,440813,771685,"Species","Eubalaena australis","(Desmoulins, 1822)",220222,60,2,"Chordata","Cetartiodactyla","Balaenidae","Eubalaena","Mammalia",TRUE,"LC","Eubalaena australis",NA,NA,"Rio Grande"
"158",440926,440926,625137,"Species","Euchaeta marina","(Prestandrea, 1833)",104552,3,1,"Arthropoda","Calanoida","Euchaetidae","Euchaeta",NA,NA,NA,"Euchaeta marina",NA,NA,"Rio Grande"
"159",441524,441524,697424,"Species","Eukrohnia hamata","(Möbius, 1875)",105416,1,1,"Chaetognatha","Phragmophora","Eukrohniidae","Eukrohnia","Sagittoidea",NA,NA,"Eukrohnia hamata",NA,NA,"Rio Grande"
"160",441588,441588,625561,"Genus","Eulima","Risso, 1826",137970,4,1,"Mollusca","Littorinimorpha","Eulimidae","Eulima","Gastropoda",NA,NA,NA,NA,NA,"Rio Grande"
"161",441615,441615,762280,"Genus","Eulimella","Forbes & M'Andrew, 1846",138404,6,1,"Mollusca","Heterobranchia incertae sedis","Pyramidellidae","Eulimella","Gastropoda",NA,NA,NA,NA,NA,"Rio Grande"
"162",443370,443370,746102,"Species","Farranula gracilis","(Dana, 1849)",128813,3,1,"Arthropoda","Poecilostomatoida","Corycaeidae","Farranula",NA,NA,NA,"Farranula gracilis",NA,NA,"Rio Grande"
"163",443371,443371,746102,"Species","Farranula rostrata","(Claus, 1863)",128814,3,1,"Arthropoda","Poecilostomatoida","Corycaeidae","Farranula",NA,NA,NA,"Farranula rostrata",NA,NA,"Rio Grande"
"164",443442,443442,779297,"Genus","Favartia","Jousseaume, 1880",206015,1,1,"Mollusca","Neogastropoda","Muricidae","Favartia","Gastropoda",NA,NA,NA,NA,NA,"Rio Grande"
"165",443720,443720,767594,"Species","Ferosagitta hispida","(Conant, 1895)",105432,5,1,"Chaetognatha","Aphragmophora","Sagittidae","Ferosagitta","Sagittoidea",NA,NA,"Ferosagitta hispida",NA,NA,"Rio Grande"
"166",443962,443962,771741,"Species","Fistularia petimba","Lacepède, 1803",159439,5,1,"Chordata","Syngnathiformes","Fistulariidae","Fistularia","Actinopteri",NA,NA,"Fistularia petimba",NA,NA,"Rio Grande"
"167",444121,444121,767595,"Species","Flaccisagitta enflata","(Grassi, 1881)",105434,31,1,"Chaetognatha","Aphragmophora","Sagittidae","Flaccisagitta","Sagittoidea",NA,NA,"Flaccisagitta enflata",NA,NA,"Rio Grande"
"168",444122,444122,767595,"Species","Flaccisagitta hexaptera","(d'Orbigny, 1836)",105435,14,1,"Chaetognatha","Aphragmophora","Sagittidae","Flaccisagitta","Sagittoidea",NA,NA,"Flaccisagitta hexaptera",NA,NA,"Rio Grande"
"169",444131,444131,444130,"Species","Flagellostomias boureei","(Zugmayer, 1913)",127351,1,1,"Chordata","Stomiiformes","Stomiidae","Flagellostomias","Actinopteri",NA,NA,"Flagellostomias boureei",NA,NA,"Rio Grande"
"170",444225,444225,771750,"Species","Foetorepus agassizii","(Goode & Bean, 1888)",276339,2,2,"Chordata","Perciformes","Callionymidae","Foetorepus","Actinopteri",NA,NA,"Foetorepus agassizii",NA,NA,"Rio Grande"
"171",445376,445376,445375,"Species","Galeorhinus galeus","(Linnaeus, 1758)",105820,414,2,"Chordata","Carcharhiniformes","Triakidae","Galeorhinus","Elasmobranchii",TRUE,"VU","Galeorhinus galeus",NA,NA,"Rio Grande"
"172",445400,445400,445386,"Species","Galeus mincaronei","Soto, 2001",271361,3,1,"Chordata","Carcharhiniformes","Pentanchidae","Galeus","Elasmobranchii",TRUE,"VU","Galeus mincaronei",NA,NA,"Rio Grande"
"173",445965,445965,445950,"Species","Gelidium crinale","(Hare ex Turner) Gaillon, 1828",145580,2,1,"Rhodophyta","Gelidiales","Gelidiaceae","Gelidium","Florideophyceae",NA,NA,"Gelidium crinale",NA,NA,"Rio Grande"
"174",446124,446124,776478,"Species","Genidens barbus","(Lacepède, 1803)",280825,124,4,"Chordata","Siluriformes","Ariidae","Genidens","Actinopteri",NA,NA,"Genidens barbus",NA,NA,"Rio Grande"
"175",446125,446125,776478,"Species","Genidens genidens","(Cuvier, 1829)",280826,5,3,"Chordata","Siluriformes","Ariidae","Genidens","Actinopteri",TRUE,"LC","Genidens genidens",NA,NA,"Rio Grande"
"176",446161,446161,771457,"Genus","Genypterus","Philippi, 1857",206206,17,1,"Chordata","Ophidiiformes","Ophidiidae","Genypterus","Actinopteri",NA,NA,NA,NA,NA,"Rio Grande"
"177",446163,446163,446161,"Species","Genypterus brasiliensis","Regan, 1903",278703,46,2,"Chordata","Ophidiiformes","Ophidiidae","Genypterus","Actinopteri",NA,NA,"Genypterus brasiliensis",NA,NA,"Rio Grande"
"178",446206,446206,746743,"Species","Geophagus brasiliensis","(Quoy & Gaimard, 1824)",280831,10,5,"Chordata","Perciformes","Cichlidae","Geophagus","Actinopteri",NA,NA,"Geophagus brasiliensis",NA,NA,"Rio Grande"
"179",446248,446248,768961,"Species","Gephyroberyx darwinii","(Johnson, 1866)",126401,1,1,"Chordata","Beryciformes","Trachichthyidae","Gephyroberyx","Actinopteri",NA,NA,"Gephyroberyx darwinii",NA,NA,"Rio Grande"
"180",446254,446254,446252,"Species","Gephyrocapsa oceanica","Kamptner, 1943",235955,4,1,"Haptophyta","Isochrysidales","Noelaerhabdaceae","Gephyrocapsa","Prymnesiophyceae",NA,NA,"Gephyrocapsa oceanica",NA,NA,"Rio Grande"
"181",446462,1018497,446452,"Species","Giffordia mitchelliae","(Harvey) G.Hamel, 1939",162894,1,1,"Ochrophyta","Ectocarpales","Acinetosporaceae","Giffordia","Phaeophyceae",NA,NA,"Giffordia mitchelliae",NA,NA,"Rio Grande"
"182",446726,446726,629011,"Species","Globicephala melas","(Traill, 1809)",137097,4,2,"Chordata","Cetartiodactyla","Delphinidae","Globicephala","Mammalia",TRUE,"DD","Globicephala melas",NA,NA,"Rio Grande"
"183",446737,446737,746827,"Species","Globigerina falconensis","Blow, 1959",221249,3,2,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globothalamea",NA,NA,"Globigerina falconensis",NA,NA,"Rio Grande"
"184",446761,446761,446759,"Species","Globigerinita glutinata","(Egger, 1893)",113464,3,2,"Foraminifera","Globigerinida","Candeinidae","Globigerinita","Globothalamea",NA,NA,"Globigerinita glutinata",NA,NA,"Rio Grande"
"185",446768,446768,446767,"Species","Globigerinoides conglobatus","(Brady, 1879)",113441,3,2,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globothalamea",NA,NA,"Globigerinoides conglobatus",NA,NA,"Rio Grande"
"186",446821,446821,629048,"Species","Globorotalia scitula","(Brady, 1882)",113452,1,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globothalamea",NA,NA,"Globorotalia scitula",NA,NA,"Rio Grande"
"187",446866,446866,770573,"Species","Gloeocapsopsis crepidinum","(Thuret) Geitler ex Komárek, 1993",146957,1,1,"Cyanobacteria","Chroococcales","Chroococcaceae","Gloeocapsopsis","Cyanophyceae",NA,NA,"Gloeocapsopsis crepidinum",NA,NA,"Rio Grande"
"188",447019,447019,447015,"Species","Glycera americana","Leidy, 1855",157388,1,1,"Annelida","Phyllodocida","Glyceridae","Glycera","Polychaeta",NA,NA,"Glycera americana",NA,NA,"Rio Grande"
"189",447880,447880,771951,"Species","Golenkinia radiata","Chodat, 1894",164095,1,1,"Chlorophyta","Sphaeropleales","Neochloridaceae","Golenkinia","Chlorophyceae",NA,NA,"Golenkinia radiata",NA,NA,"Rio Grande"
"190",448002,448002,770528,"Species","Gomphosphaeria aponina","Kützing, 1836",146572,2,1,"Cyanobacteria","Chroococcales","Gomphosphaeriaceae","Gomphosphaeria","Cyanophyceae",NA,NA,"Gomphosphaeria aponina",NA,NA,"Rio Grande"
"191",448111,448111,448106,"Species","Goniadella revizee","Rizzo & Amaral, 2004",240594,1,1,"Annelida","Phyllodocida","Goniadidae","Goniadella","Polychaeta",NA,NA,"Goniadella revizee",NA,NA,"Rio Grande"
"192",448358,448358,747127,"Species","Gonostoma elongatum","Günther, 1878",127296,2,2,"Chordata","Stomiiformes","Gonostomatidae","Gonostoma","Actinopteri",NA,NA,"Gonostoma elongatum",NA,NA,"Rio Grande"
"193",448920,448920,448915,"Species","Grateloupia filicina","(J.V.Lamouroux) C.Agardh, 1822",145248,1,1,"Rhodophyta","Halymeniales","Halymeniaceae","Grateloupia","Florideophyceae",NA,NA,"Grateloupia filicina",NA,NA,"Rio Grande"
"194",449474,449474,449471,"Species","Gymnogongrus griffithsiae","(Turner) Martius, 1833",145657,5,1,"Rhodophyta","Gigartinales","Phyllophoraceae","Gymnogongrus","Florideophyceae",NA,NA,"Gymnogongrus griffithsiae",NA,NA,"Rio Grande"
"195",449509,449509,747328,"Species","Gymnoscopelus bolini","Andriashev, 1962",234729,1,1,"Chordata","Myctophiformes","Myctophidae","Gymnoscopelus","Actinopteri",NA,NA,"Gymnoscopelus bolini",NA,NA,"Rio Grande"
"196",449514,449514,747328,"Species","Gymnoscopelus nicholsi","(Gilbert, 1911)",234821,2,2,"Chordata","Myctophiformes","Myctophidae","Gymnoscopelus","Actinopteri",NA,NA,"Gymnoscopelus nicholsi",NA,NA,"Rio Grande"
"197",449680,449680,747338,"Species","Gymnura micrura","(Bloch & Schneider, 1801)",158529,2,1,"Chordata","Myliobatiformes","Gymnuridae","Gymnura","Elasmobranchii",TRUE,"DD","Gymnura micrura",NA,NA,"Rio Grande"
"198",451474,451474,400882,"Genus","Haploops","Lilljeborg, 1855",101447,1,1,"Arthropoda","Amphipoda","Ampeliscidae","Haploops","Malacostraca",NA,NA,NA,NA,NA,"Rio Grande"
"199",452155,452155,452152,"Species","Helicolenus dactylopterus","(Delaroche, 1809)",127251,48,2,"Chordata","Scorpaeniformes","Sebastidae","Helicolenus","Actinopteri",NA,NA,"Helicolenus dactylopterus",NA,NA,"Rio Grande"
"200",452160,452160,452152,"Species","Helicolenus lahillei","Norman, 1937",274767,86,3,"Chordata","Scorpaeniformes","Sebastidae","Helicolenus","Actinopteri",NA,NA,"Helicolenus lahillei",NA,NA,"Rio Grande"
"201",452887,452887,452882,"Species","Hepatus pudibundus","(Herbst, 1785)",344730,3,2,"Arthropoda","Decapoda","Aethridae","Hepatus","Malacostraca",NA,NA,"Hepatus pudibundus",NA,NA,"Rio Grande"
"202",453510,453510,453505,"Species","Heteromastus similis","Southern, 1921",328373,3,2,"Annelida",NA,"Capitellidae","Heteromastus","Polychaeta",NA,NA,"Heteromastus similis",NA,NA,"Rio Grande"
"203",453924,453924,765064,"Family","Hiatellidae","Gray, 1824",251,2,1,"Mollusca","Adapedonta","Hiatellidae",NA,"Bivalvia",NA,NA,NA,NA,NA,"Rio Grande"
"204",454006,454006,771707,"Species","Himantopus himantopus","(Linnaeus, 1758)",212609,1,1,"Chordata","Charadriiformes","Recurvirostridae","Himantopus","Aves",TRUE,"LC","Himantopus himantopus",NA,NA,"Rio Grande"
"205",454976,454976,1042321,"Family","Homolidae","De Haan, 1839",106744,1,1,"Arthropoda","Decapoda","Homolidae",NA,"Malacostraca",NA,NA,NA,NA,NA,"Rio Grande"
"206",455699,455699,748507,"Species","Hydrolagus matallanasi","Soto & Vooren, 2004",271412,2,1,"Chordata","Chimaeriformes","Chimaeridae","Hydrolagus","Holocephali",TRUE,"DD","Hydrolagus matallanasi",NA,NA,"Rio Grande"
"207",455795,455795,455793,"Species","Hygophum benoiti","(Cocco, 1838)",126602,1,1,"Chordata","Myctophiformes","Myctophidae","Hygophum","Actinopteri",NA,NA,"Hygophum benoiti",NA,NA,"Rio Grande"
"208",455798,455798,455793,"Species","Hygophum hygomii","(Lütken, 1892)",126603,4,2,"Chordata","Myctophiformes","Myctophidae","Hygophum","Actinopteri",NA,NA,"Hygophum hygomii",NA,NA,"Rio Grande"
"209",455801,455801,455793,"Species","Hygophum reinhardtii","(Lütken, 1892)",126604,1,1,"Chordata","Myctophiformes","Myctophidae","Hygophum","Actinopteri",NA,NA,"Hygophum reinhardtii",NA,NA,"Rio Grande"
"210",455811,455811,455842,"Genus","Hymedesmia","Bowerbank, 1864",131950,4,1,"Porifera","Poecilosclerida","Hymedesmiidae","Hymedesmia","Demospongiae",NA,NA,NA,NA,NA,"Rio Grande"
"211",455885,455885,455880,"Species","Hymenocephalus billsam","Marshall & Iwamoto, 1973",272372,7,1,"Chordata","Gadiformes","Macrouridae","Hymenocephalus","Actinopteri",NA,NA,"Hymenocephalus billsam",NA,NA,"Rio Grande"
"212",456132,456132,771747,"Species","Hypleurochilus fissicornis","(Quoy & Gaimard, 1824)",276314,3,1,"Chordata","Perciformes","Blenniidae","Hypleurochilus","Actinopteri",TRUE,"LC","Hypleurochilus fissicornis",NA,NA,"Rio Grande"
"213",456161,456161,748576,"Species","Hypnea musciformis","(Wulfen) J.V.Lamouroux, 1813",145634,1,1,"Rhodophyta","Gigartinales","Cystocloniaceae","Hypnea","Florideophyceae",NA,NA,"Hypnea musciformis",NA,TRUE,"Rio Grande"
"214",456743,456743,748642,"Species","Idiacanthus atlanticus","Brauer, 1906",217616,4,1,"Chordata","Stomiiformes","Stomiidae","Idiacanthus","Actinopteri",NA,NA,"Idiacanthus atlanticus",NA,NA,"Rio Grande"
"215",456901,456901,456900,"Species","Illex argentinus","(Castellanos, 1960)",342064,6,1,"Mollusca","Oegopsida","Ommastrephidae","Illex","Cephalopoda",TRUE,"LC","Illex argentinus",NA,NA,"Rio Grande"
"216",457313,457313,769374,"Genus","Ircinia","Nardo, 1833",131751,2,1,"Porifera","Dictyoceratida","Irciniidae","Ircinia","Demospongiae",NA,NA,NA,NA,NA,"Rio Grande"
"217",457547,457547,773400,"Species","Isistius plutodus","Garrick & Springer, 1964",277768,1,1,"Chordata","Squaliformes","Dalatiidae","Isistius","Elasmobranchii",TRUE,"LC","Isistius plutodus",NA,NA,"Rio Grande"
"218",457793,457793,635883,"Species","Isurus oxyrinchus","Rafinesque, 1810",105839,7,3,"Chordata","Lamniformes","Lamnidae","Isurus","Elasmobranchii",TRUE,"VU","Isurus oxyrinchus",NA,NA,"Rio Grande"
"219",458017,458017,402754,"Genus","Jaspis","Gray, 1867",131999,2,1,"Porifera","Tetractinellida","Ancorinidae","Jaspis","Demospongiae",NA,NA,NA,NA,NA,"Rio Grande"
"220",458884,458884,767118,"Genus","Krohnitta","Ritter-Záhony, 1910",105402,3,1,"Chaetognatha","Aphragmophora","Krohnittidae","Krohnitta","Sagittoidea",NA,NA,NA,NA,NA,"Rio Grande"
"221",458886,458886,458884,"Species","Krohnitta subtilis","(Grassi, 1881)",105429,15,1,"Chaetognatha","Aphragmophora","Krohnittidae","Krohnitta","Sagittoidea",NA,NA,"Krohnitta subtilis",NA,NA,"Rio Grande"
"222",458964,458964,698048,"Genus","Kupellonura","Barnard, 1925",118299,1,1,"Arthropoda","Isopoda","Hyssuridae","Kupellonura","Malacostraca",NA,NA,NA,NA,NA,"Rio Grande"
"223",459147,459147,636717,"Species","Labidocera acutifrons","(Dana, 1849)",104727,1,1,"Arthropoda","Calanoida","Pontellidae","Labidocera",NA,NA,NA,"Labidocera acutifrons",NA,NA,"Rio Grande"
"224",459395,459395,749188,"Species","Laemonema goodebeanorum","Meléndez C. & Markle, 1997",158980,9,1,"Chordata","Gadiformes","Moridae","Laemonema","Actinopteri",NA,NA,"Laemonema goodebeanorum",NA,NA,"Rio Grande"
"225",459597,459597,769779,"Species","Lagenodelphis hosei","Fraser, 1956",137099,13,1,"Chordata","Cetartiodactyla","Delphinidae","Lagenodelphis","Mammalia",TRUE,"LC","Lagenodelphis hosei",NA,NA,"Rio Grande"
